ID;Messenger_datetimes;RHESSI_datetimes;Obs_start_time;Obs_end_time;Messenger_T;Messenger_EM1;Messenger_GOES;Messenger_total_counts;RHESSI_GOES;GOES_GOES;RHESSI_total_counts;source_vis;Messenger_data_path;RHESSI_data_path;XRS_files;QL_images;RHESSI_browser_urls;csv_name;Angle;Notes
12070851;08-Jul-2012 17:31:35.000;08-Jul-2012 17:32:30.000;08-Jul-2012 17:35:12.000;08-Jul-2012 17:35:28.000;1.1826354265;0.1292540133;C2.3;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012190;nan;nan;list_matches_chisq_fit_high.csv;55.6681840311;      3.70722
12070855;08-Jul-2012 17:31:35.000;08-Jul-2012 18:31:14.000;08-Jul-2012 17:35:12.000;08-Jul-2012 17:35:28.000;1.4844975471;0.3760362864;C7.7;0;C4.7;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012190;nan;nan;list_matches_chisq_fit_high.csv;55.6681840311;      17.9387
12070965;09-Jul-2012 23:04:25.000;09-Jul-2012 22:09:26.000;09-Jul-2012 23:09:16.000;09-Jul-2012 23:09:32.000;1.6738679409;0.5779114366;M1.3;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012191;nan;nan;list_matches_chisq_fit_high.csv;53.9908660599;      29.4399
12070993;09-Jul-2012 23:04:25.000;09-Jul-2012 23:34:42.000;09-Jul-2012 23:09:16.000;09-Jul-2012 23:09:32.000;1.2456599474;0.160289064;C2.9;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012191;nan;nan;list_matches_chisq_fit_high.csv;53.9908660599;      8.40131
12071011;10-Jul-2012 04:32:24.000;10-Jul-2012 04:39:10.000;10-Jul-2012 04:40:36.000;10-Jul-2012 04:40:52.000;1.4303754568;0.530226469;M1.1;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      29.6629
12071011;10-Jul-2012 04:59:04.000;10-Jul-2012 04:39:10.000;10-Jul-2012 05:07:16.000;10-Jul-2012 05:07:32.000;1.358088851;0.0719891861;C1.4;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      8.61382
12071013;10-Jul-2012 06:12:24.000;10-Jul-2012 06:24:46.000;10-Jul-2012 06:23:56.000;10-Jul-2012 06:24:12.000;1.5421434641;0.3057173491;C6.4;0;C1.7;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      6.39139
12071023;10-Jul-2012 12:19:04.000;10-Jul-2012 12:24:02.000;10-Jul-2012 12:23:56.000;10-Jul-2012 12:24:12.000;1.2898659706;0.1551274508;C2.9;0;C9.4;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      4.76499
12071023;10-Jul-2012 12:39:04.000;10-Jul-2012 12:24:02.000;10-Jul-2012 12:43:56.000;10-Jul-2012 12:44:12.000;1.3884065151;0.0440460965;B8.6;0;C7.0;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      1.60282
12071027;10-Jul-2012 12:39:04.000;10-Jul-2012 13:31:46.000;10-Jul-2012 12:43:56.000;10-Jul-2012 12:44:12.000;1.2456958294;0.1327394545;C2.4;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      3.31562
12071027;10-Jul-2012 13:42:24.000;10-Jul-2012 13:31:46.000;10-Jul-2012 13:43:56.000;10-Jul-2012 13:44:12.000;1.1933032274;0.1761788577;C3.1;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      5.74149
12071065;10-Jul-2012 13:42:24.000;10-Jul-2012 13:43:38.000;10-Jul-2012 13:43:56.000;10-Jul-2012 13:44:12.000;1.2757242918;0.0990514457;C1.8;0;;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      2.39147
12071031;10-Jul-2012 15:42:24.000;10-Jul-2012 15:30:58.000;10-Jul-2012 15:47:16.000;10-Jul-2012 15:47:32.000;1.1889344454;0.1919443905;C3.4;0;B7.9;;0;nan;/Users/wheatley/Documents/Solar/occulted_flares/data/dat_files;/Users/wheatley/Documents/Solar/occulted_flares/data/;/xrs2012192;nan;nan;list_matches_chisq_fit_high.csv;52.3267790844;      4.88198
